Transaction_ID,Customer ID,Item_ID,Purchase Amount (USD),Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used
1561,1561,20,84,Winter,3.8,Free Shipping,1,1
1562,1562,19,38,Summer,3.8,Standard,1,1
1563,1563,19,75,Winter,3.2,Next Day Air,1,1
1564,1564,14,44,Fall,4.3,Next Day Air,1,1
1565,1565,22,33,Summer,4.5,Next Day Air,1,1
1566,1566,13,93,Fall,4.2,Free Shipping,1,1
1567,1567,5,99,Winter,3.0,Free Shipping,1,1
1568,1568,22,33,Spring,4.1,Standard,1,1
1569,1569,5,76,Spring,4.6,Store Pickup,1,1
1570,1570,12,63,Summer,2.9,Standard,1,1
1571,1571,14,41,Winter,4.8,Next Day Air,1,1
1572,1572,17,88,Winter,4.5,Next Day Air,1,1
1573,1573,12,92,Summer,3.4,2-Day Shipping,1,1
1574,1574,18,31,Summer,4.3,2-Day Shipping,1,1
1575,1575,12,25,Spring,4.2,Free Shipping,1,1
1576,1576,6,28,Spring,3.6,Next Day Air,1,1
1577,1577,11,75,Spring,3.7,2-Day Shipping,1,1
1578,1578,24,34,Spring,4.0,Standard,1,1
1579,1579,14,97,Winter,4.9,2-Day Shipping,1,1
1580,1580,15,80,Summer,3.1,Free Shipping,1,1
1581,1581,5,71,Summer,3.7,Standard,1,1
1582,1582,17,77,Fall,4.2,Free Shipping,1,1
1583,1583,23,41,Spring,2.5,Next Day Air,1,1
1584,1584,19,92,Summer,4.3,Next Day Air,1,1
1585,1585,1,95,Spring,3.1,Store Pickup,1,1
1586,1586,2,25,Fall,3.0,Next Day Air,1,1
1587,1587,24,77,Fall,4.0,Express,1,1
1588,1588,21,99,Summer,3.5,Free Shipping,1,1
1589,1589,23,24,Winter,3.2,Next Day Air,1,1
1590,1590,5,72,Summer,2.7,Store Pickup,1,1
1591,1591,3,80,Winter,3.0,Free Shipping,1,1
1592,1592,12,100,Winter,2.9,Next Day Air,1,1
1593,1593,10,83,Summer,3.3,Free Shipping,1,1
1594,1594,11,95,Spring,4.9,2-Day Shipping,1,1
1595,1595,9,41,Summer,3.7,Store Pickup,1,1
1596,1596,22,35,Spring,3.5,Standard,1,1
1597,1597,17,30,Fall,4.7,Store Pickup,1,1
1598,1598,20,21,Winter,2.6,Store Pickup,1,1
1599,1599,17,85,Fall,4.1,Express,1,1
1600,1600,6,54,Winter,2.8,2-Day Shipping,1,1
1601,1601,24,26,Spring,4.7,Next Day Air,1,1
1602,1602,6,59,Spring,2.9,Store Pickup,1,1
1603,1603,13,48,Winter,2.8,Free Shipping,1,1
1604,1604,7,98,Summer,4.3,Next Day Air,1,1
1605,1605,2,92,Summer,4.8,2-Day Shipping,1,1
1606,1606,23,46,Winter,3.4,Next Day Air,1,1
1607,1607,18,21,Spring,4.3,Standard,1,1
1608,1608,7,72,Fall,2.7,Free Shipping,1,1
1609,1609,4,58,Fall,4.6,Next Day Air,1,1
1610,1610,6,93,Fall,4.1,Standard,1,1
1611,1611,21,31,Spring,3.4,2-Day Shipping,1,1
1612,1612,14,26,Winter,4.5,Next Day Air,1,1
1613,1613,12,68,Summer,4.4,Standard,1,1
1614,1614,17,31,Summer,4.0,Next Day Air,1,1
1615,1615,18,41,Summer,3.4,Free Shipping,1,1
1616,1616,17,62,Fall,3.2,Standard,1,1
1617,1617,20,41,Spring,3.4,Standard,1,1
1618,1618,1,64,Winter,4.3,Standard,1,1
1619,1619,4,72,Summer,5.0,Standard,1,1
1620,1620,9,78,Winter,3.5,Store Pickup,1,1
1621,1621,20,47,Winter,3.1,2-Day Shipping,1,1
1622,1622,19,46,Summer,3.9,2-Day Shipping,1,1
1623,1623,7,43,Winter,4.0,Store Pickup,1,1
1624,1624,22,58,Summer,3.5,Next Day Air,1,1
1625,1625,2,32,Winter,3.6,Free Shipping,1,1
1626,1626,12,45,Winter,3.0,Next Day Air,1,1
1627,1627,5,35,Summer,2.6,Next Day Air,1,1
1628,1628,13,21,Winter,2.9,Next Day Air,1,1
1629,1629,11,64,Winter,3.1,Next Day Air,1,1
1630,1630,1,88,Spring,3.3,Next Day Air,1,1
1631,1631,10,48,Summer,2.9,Store Pickup,1,1
1632,1632,2,36,Summer,3.9,2-Day Shipping,1,1
1633,1633,25,28,Summer,4.7,2-Day Shipping,1,1
1634,1634,21,80,Spring,4.4,2-Day Shipping,1,1
1635,1635,8,23,Summer,3.6,Store Pickup,1,1
1636,1636,13,24,Summer,3.2,Standard,1,1
1637,1637,24,22,Fall,4.0,Free Shipping,1,1
1638,1638,11,21,Spring,3.5,Next Day Air,1,1
1639,1639,15,51,Spring,4.6,Free Shipping,1,1
1640,1640,25,65,Summer,3.3,Free Shipping,1,1
1641,1641,19,51,Spring,4.0,2-Day Shipping,1,1
1642,1642,16,32,Summer,3.4,Free Shipping,1,1
1643,1643,8,70,Spring,4.2,Store Pickup,1,1
1644,1644,19,77,Summer,3.9,2-Day Shipping,1,1
1645,1645,8,90,Summer,3.9,Next Day Air,1,1
1646,1646,19,36,Summer,2.8,Standard,1,1
1647,1647,9,77,Summer,3.7,Standard,1,1
1648,1648,24,78,Summer,4.9,Store Pickup,1,1
1649,1649,14,69,Summer,2.6,Express,1,1
1650,1650,18,63,Summer,4.9,Free Shipping,1,1
1651,1651,19,36,Winter,3.4,Next Day Air,1,1
1652,1652,8,80,Winter,3.9,Standard,1,1
1653,1653,2,35,Summer,4.0,Next Day Air,1,1
1654,1654,23,93,Winter,3.0,2-Day Shipping,1,1
1655,1655,23,25,Spring,2.6,Store Pickup,1,1
1656,1656,2,81,Spring,3.2,Next Day Air,1,1
1657,1657,1,42,Spring,2.6,2-Day Shipping,1,1
1658,1658,12,36,Spring,3.2,Store Pickup,1,1
1659,1659,17,66,Spring,4.1,Store Pickup,1,1
1660,1660,25,37,Fall,3.9,Next Day Air,1,1
1661,1661,18,45,Winter,4.1,Standard,1,1
1662,1662,25,86,Summer,2.7,2-Day Shipping,1,1
1663,1663,13,24,Winter,4.6,Free Shipping,1,1
1664,1664,6,22,Summer,3.5,Standard,1,1
1665,1665,9,53,Spring,5.0,Next Day Air,1,1
1666,1666,15,41,Fall,3.4,Next Day Air,1,1
1667,1667,12,64,Summer,3.1,Store Pickup,1,1
1668,1668,9,40,Winter,3.4,2-Day Shipping,1,1
1669,1669,1,33,Summer,4.0,Standard,1,1
1670,1670,18,59,Winter,2.7,Store Pickup,1,1
1671,1671,14,73,Fall,3.6,Free Shipping,1,1
1672,1672,16,22,Winter,4.0,Free Shipping,1,1
1673,1673,24,73,Fall,3.8,Free Shipping,1,1
1674,1674,1,62,Fall,3.4,Next Day Air,1,1
1675,1675,8,56,Winter,3.2,Free Shipping,1,1
1676,1676,14,90,Spring,4.7,Next Day Air,1,1
1677,1677,13,44,Winter,3.1,Next Day Air,1,1
1678,1678,3,35,Summer,3.3,Next Day Air,0,0
1679,1679,14,71,Summer,4.8,2-Day Shipping,0,0
1680,1680,11,52,Fall,4.5,Next Day Air,0,0
1681,1681,10,37,Summer,3.4,Store Pickup,0,0
1682,1682,5,95,Winter,3.7,2-Day Shipping,0,0
1683,1683,21,97,Fall,4.9,2-Day Shipping,0,0
1684,1684,8,57,Spring,3.5,Next Day Air,0,0
1685,1685,6,93,Spring,4.6,Standard,0,0
1686,1686,1,48,Winter,4.6,Standard,0,0
1687,1687,25,75,Fall,4.2,Store Pickup,0,0
1688,1688,12,70,Winter,3.7,Free Shipping,0,0
1689,1689,9,26,Winter,3.0,Next Day Air,0,0
1690,1690,6,73,Winter,4.6,Store Pickup,0,0
1691,1691,8,30,Summer,3.2,Free Shipping,0,0
1692,1692,10,61,Summer,3.5,Next Day Air,0,0
1693,1693,9,75,Winter,2.6,Standard,0,0
1694,1694,15,88,Fall,4.9,Standard,0,0
1695,1695,6,67,Summer,2.7,Express,0,0
1696,1696,20,95,Fall,4.7,2-Day Shipping,0,0
1697,1697,13,69,Spring,4.0,Free Shipping,0,0
1698,1698,6,87,Fall,3.5,Next Day Air,0,0
1699,1699,23,41,Winter,4.8,Standard,0,0
1700,1700,2,67,Spring,4.0,Free Shipping,0,0
1701,1701,16,70,Fall,4.1,Express,0,0
1702,1702,9,41,Winter,3.8,Next Day Air,0,0
1703,1703,3,83,Summer,5.0,Express,0,0
1704,1704,22,22,Spring,4.0,Next Day Air,0,0
1705,1705,5,20,Summer,3.9,Store Pickup,0,0
1706,1706,17,29,Summer,3.4,2-Day Shipping,0,0
1707,1707,13,87,Spring,3.0,Standard,0,0
1708,1708,7,81,Fall,4.9,2-Day Shipping,0,0
1709,1709,24,58,Spring,3.2,Express,0,0
1710,1710,12,83,Winter,3.8,Standard,0,0
1711,1711,14,59,Fall,3.8,Store Pickup,0,0
1712,1712,18,93,Spring,4.7,Express,0,0
1713,1713,18,87,Fall,3.8,2-Day Shipping,0,0
1714,1714,15,22,Winter,4.6,Free Shipping,0,0
1715,1715,3,71,Summer,4.4,Standard,0,0
1716,1716,11,69,Spring,3.4,2-Day Shipping,0,0
1717,1717,1,47,Winter,4.7,Standard,0,0
1718,1718,16,50,Summer,2.9,Express,0,0
1719,1719,18,96,Winter,3.4,2-Day Shipping,0,0
1720,1720,2,39,Winter,3.2,Free Shipping,0,0
1721,1721,7,84,Winter,2.8,Express,0,0
1722,1722,17,28,Spring,4.3,Free Shipping,0,0
1723,1723,18,51,Summer,3.3,Standard,0,0
1724,1724,19,20,Spring,3.3,Standard,0,0
1725,1725,10,72,Winter,3.3,Free Shipping,0,0
1726,1726,13,33,Spring,3.0,Next Day Air,0,0
1727,1727,8,28,Summer,2.8,Express,0,0
1728,1728,1,53,Spring,4.0,Express,0,0
1729,1729,3,48,Fall,4.3,Express,0,0
1730,1730,7,21,Winter,3.8,Store Pickup,0,0
1731,1731,6,22,Fall,4.2,Free Shipping,0,0
1732,1732,22,87,Fall,3.1,Next Day Air,0,0
1733,1733,23,50,Winter,2.6,Free Shipping,0,0
1734,1734,1,85,Summer,3.4,Express,0,0
1735,1735,3,98,Spring,3.1,Next Day Air,0,0
1736,1736,11,34,Winter,3.6,Express,0,0
1737,1737,7,61,Summer,2.6,2-Day Shipping,0,0
1738,1738,17,98,Summer,4.2,Store Pickup,0,0
1739,1739,9,61,Spring,2.9,2-Day Shipping,0,0
1740,1740,17,98,Winter,4.2,Express,0,0
1741,1741,14,21,Fall,3.3,Next Day Air,0,0
1742,1742,14,51,Winter,3.6,Next Day Air,0,0
1743,1743,4,80,Spring,4.3,Express,0,0
1744,1744,12,72,Winter,3.3,Standard,0,0
1745,1745,13,63,Winter,3.0,Standard,0,0
1746,1746,12,27,Winter,3.6,Store Pickup,0,0
1747,1747,9,44,Summer,3.1,Store Pickup,0,0
1748,1748,8,23,Winter,2.9,Express,0,0
1749,1749,12,93,Winter,3.9,2-Day Shipping,0,0
1750,1750,16,70,Fall,3.2,2-Day Shipping,0,0
1751,1751,13,85,Fall,3.1,Express,0,0
1752,1752,2,40,Winter,3.2,2-Day Shipping,0,0
1753,1753,24,29,Winter,3.3,Store Pickup,0,0
1754,1754,12,27,Fall,4.8,Next Day Air,0,0
1755,1755,11,93,Fall,3.8,2-Day Shipping,0,0
1756,1756,23,20,Spring,4.6,Next Day Air,0,0
1757,1757,17,55,Fall,2.8,Free Shipping,0,0
1758,1758,11,94,Fall,3.6,Standard,0,0
1759,1759,20,56,Winter,4.3,Free Shipping,0,0
1760,1760,2,58,Spring,4.0,Next Day Air,0,0
1761,1761,12,44,Spring,3.5,Standard,0,0
1762,1762,16,95,Fall,4.9,2-Day Shipping,0,0
1763,1763,4,42,Summer,3.1,Express,0,0
1764,1764,17,93,Winter,3.9,Store Pickup,0,0
1765,1765,11,56,Summer,3.0,Store Pickup,0,0
1766,1766,16,88,Spring,4.1,2-Day Shipping,0,0
1767,1767,2,54,Winter,4.3,2-Day Shipping,0,0
1768,1768,17,89,Fall,3.8,2-Day Shipping,0,0
1769,1769,4,45,Summer,3.9,2-Day Shipping,0,0
1770,1770,21,75,Winter,4.3,Free Shipping,0,0
1771,1771,22,22,Fall,4.3,Express,0,0
1772,1772,6,82,Fall,4.7,Store Pickup,0,0
1773,1773,10,34,Summer,3.1,2-Day Shipping,0,0
1774,1774,8,92,Summer,2.7,Free Shipping,0,0
1775,1775,2,78,Spring,3.7,Express,0,0
1776,1776,15,47,Spring,3.3,2-Day Shipping,0,0
1777,1777,15,64,Summer,3.4,Free Shipping,0,0
1778,1778,5,44,Winter,4.7,Free Shipping,0,0
1779,1779,23,94,Winter,4.9,Store Pickup,0,0
1780,1780,19,62,Winter,4.3,Free Shipping,0,0
1781,1781,17,81,Summer,4.2,Next Day Air,0,0
1782,1782,18,33,Fall,3.7,Express,0,0
1783,1783,14,88,Fall,2.7,Next Day Air,0,0
1784,1784,9,49,Winter,3.3,Free Shipping,0,0
1785,1785,22,31,Summer,4.8,Standard,0,0
1786,1786,25,29,Fall,4.1,Next Day Air,0,0
1787,1787,15,34,Spring,4.6,2-Day Shipping,0,0
1788,1788,2,38,Fall,4.9,2-Day Shipping,0,0
1789,1789,1,41,Summer,3.1,Store Pickup,0,0
1790,1790,1,34,Spring,3.0,2-Day Shipping,0,0
1791,1791,25,26,Summer,3.7,Store Pickup,0,0
1792,1792,3,98,Winter,4.0,Store Pickup,0,0
1793,1793,5,59,Fall,3.0,Express,0,0
1794,1794,20,92,Fall,3.8,Store Pickup,0,0
1795,1795,22,40,Spring,3.7,Express,0,0
1796,1796,3,20,Fall,4.0,2-Day Shipping,0,0
1797,1797,12,35,Spring,3.1,Store Pickup,0,0
1798,1798,23,35,Spring,3.9,2-Day Shipping,0,0
1799,1799,11,82,Winter,3.7,Express,0,0
1800,1800,16,48,Fall,3.9,Express,0,0
1801,1801,8,58,Winter,2.7,Express,0,0
1802,1802,2,57,Spring,3.9,Express,0,0
1803,1803,7,96,Winter,2.6,Store Pickup,0,0
1804,1804,5,97,Summer,3.5,Free Shipping,0,0
1805,1805,2,42,Winter,4.4,Next Day Air,0,0
1806,1806,18,62,Spring,4.9,Store Pickup,0,0
1807,1807,9,67,Fall,3.9,Standard,0,0
1808,1808,5,46,Summer,3.5,Standard,0,0
1809,1809,15,71,Spring,4.3,Next Day Air,0,0
1810,1810,22,99,Fall,3.4,Free Shipping,0,0
1811,1811,3,28,Fall,2.7,Standard,0,0
1812,1812,23,77,Summer,3.6,Standard,0,0
1813,1813,24,63,Summer,4.9,Express,0,0
1814,1814,7,62,Spring,3.5,Free Shipping,0,0
1815,1815,3,92,Summer,3.8,Free Shipping,0,0
1816,1816,10,72,Winter,4.5,2-Day Shipping,0,0
1817,1817,20,79,Summer,4.0,Express,0,0
1818,1818,18,27,Summer,4.7,Free Shipping,0,0
1819,1819,13,39,Fall,3.8,Express,0,0
1820,1820,21,86,Spring,4.5,Next Day Air,0,0
1821,1821,6,94,Fall,5.0,Express,0,0
1822,1822,7,53,Spring,2.8,Express,0,0
1823,1823,6,85,Summer,4.4,Standard,0,0
1824,1824,21,50,Fall,4.7,Free Shipping,0,0
1825,1825,14,47,Winter,3.8,Express,0,0
1826,1826,24,75,Winter,4.9,Next Day Air,0,0
1827,1827,18,60,Winter,4.2,Express,0,0
1828,1828,18,36,Spring,4.9,2-Day Shipping,0,0
1829,1829,8,80,Spring,3.9,Express,0,0
1830,1830,20,96,Spring,4.9,2-Day Shipping,0,0
1831,1831,13,80,Winter,4.8,Express,0,0
1832,1832,1,71,Summer,3.3,Free Shipping,0,0
1833,1833,17,29,Fall,4.6,Free Shipping,0,0
1834,1834,17,53,Spring,4.5,2-Day Shipping,0,0
1835,1835,12,35,Summer,4.1,2-Day Shipping,0,0
1836,1836,19,75,Fall,3.2,2-Day Shipping,0,0
1837,1837,14,52,Fall,4.2,2-Day Shipping,0,0
1838,1838,20,77,Winter,4.8,Free Shipping,0,0
1839,1839,25,24,Fall,4.1,Next Day Air,0,0
1840,1840,6,78,Winter,3.7,Store Pickup,0,0
1841,1841,4,98,Winter,2.6,Store Pickup,0,0
1842,1842,21,57,Winter,3.0,Standard,0,0
1843,1843,9,78,Summer,4.4,Express,0,0
1844,1844,15,76,Fall,4.7,Next Day Air,0,0
1845,1845,7,26,Spring,2.7,2-Day Shipping,0,0
1846,1846,4,78,Winter,2.8,2-Day Shipping,0,0
1847,1847,19,53,Summer,2.9,Standard,0,0
1848,1848,4,100,Summer,4.4,Free Shipping,0,0
1849,1849,3,73,Winter,2.7,Express,0,0
1850,1850,12,40,Winter,4.5,Store Pickup,0,0
1851,1851,25,76,Winter,2.8,Store Pickup,0,0
1852,1852,12,80,Fall,3.1,Free Shipping,0,0
1853,1853,2,80,Winter,3.8,Store Pickup,0,0
1854,1854,1,67,Spring,2.9,Express,0,0
1855,1855,2,61,Spring,3.8,Express,0,0
1856,1856,6,76,Spring,4.7,Standard,0,0
1857,1857,17,55,Summer,3.2,Free Shipping,0,0
1858,1858,18,85,Summer,4.0,Next Day Air,0,0
1859,1859,19,69,Spring,4.9,2-Day Shipping,0,0
1860,1860,23,26,Summer,3.7,Store Pickup,0,0
1861,1861,18,64,Summer,4.8,Next Day Air,0,0
1862,1862,5,60,Fall,3.6,Standard,0,0
1863,1863,25,36,Winter,4.6,Express,0,0
1864,1864,4,21,Spring,4.3,2-Day Shipping,0,0
1865,1865,22,72,Fall,3.2,2-Day Shipping,0,0
1866,1866,14,62,Summer,3.8,Store Pickup,0,0
1867,1867,18,44,Winter,4.2,Standard,0,0
1868,1868,12,52,Fall,3.4,2-Day Shipping,0,0
1869,1869,25,58,Spring,4.7,Next Day Air,0,0
1870,1870,1,77,Spring,3.9,2-Day Shipping,0,0
1871,1871,1,99,Spring,4.3,Store Pickup,0,0
1872,1872,3,96,Fall,2.7,Standard,0,0
1873,1873,18,64,Summer,4.6,Standard,0,0
1874,1874,2,44,Fall,2.9,Express,0,0
1875,1875,14,33,Fall,3.6,Free Shipping,0,0
1876,1876,24,71,Winter,3.9,Next Day Air,0,0
1877,1877,12,36,Fall,2.6,Standard,0,0
1878,1878,25,62,Fall,3.6,Express,0,0
1879,1879,21,29,Summer,3.4,Store Pickup,0,0
1880,1880,18,33,Spring,3.5,Express,0,0
1881,1881,1,33,Fall,3.1,2-Day Shipping,0,0
1882,1882,1,41,Winter,4.3,Standard,0,0
1883,1883,19,54,Winter,5.0,Store Pickup,0,0
1884,1884,22,58,Spring,4.9,Store Pickup,0,0
1885,1885,7,30,Summer,4.3,Next Day Air,0,0
1886,1886,17,53,Winter,4.4,Standard,0,0
1887,1887,25,91,Spring,4.4,Next Day Air,0,0
1888,1888,16,44,Fall,3.5,Express,0,0
1889,1889,16,89,Winter,3.4,Free Shipping,0,0
1890,1890,12,57,Spring,2.5,Next Day Air,0,0
1891,1891,13,57,Spring,3.4,Store Pickup,0,0
1892,1892,17,74,Summer,2.6,Next Day Air,0,0
1893,1893,15,30,Fall,4.6,2-Day Shipping,0,0
1894,1894,11,20,Summer,3.7,Express,0,0
1895,1895,16,90,Fall,2.5,Free Shipping,0,0
1896,1896,3,61,Fall,4.5,Express,0,0
1897,1897,4,51,Fall,2.9,Standard,0,0
1898,1898,13,97,Winter,2.9,Free Shipping,0,0
1899,1899,14,97,Fall,3.5,Next Day Air,0,0
1900,1900,7,40,Winter,4.2,Store Pickup,0,0
1901,1901,17,85,Summer,3.3,Free Shipping,0,0
1902,1902,21,76,Winter,3.9,Store Pickup,0,0
1903,1903,4,22,Spring,5.0,Store Pickup,0,0
1904,1904,14,63,Summer,3.3,Standard,0,0
1905,1905,18,71,Spring,4.2,Free Shipping,0,0
1906,1906,24,35,Summer,4.9,2-Day Shipping,0,0
1907,1907,22,30,Spring,4.6,2-Day Shipping,0,0
1908,1908,12,74,Fall,4.8,Store Pickup,0,0
1909,1909,19,71,Winter,2.7,Next Day Air,0,0
1910,1910,2,84,Spring,4.3,Store Pickup,0,0
1911,1911,4,38,Fall,3.8,Express,0,0
1912,1912,17,81,Spring,4.9,Express,0,0
1913,1913,2,56,Winter,3.4,2-Day Shipping,0,0
1914,1914,12,48,Winter,3.6,Express,0,0
1915,1915,7,97,Fall,3.4,Standard,0,0
1916,1916,22,74,Fall,4.7,2-Day Shipping,0,0
1917,1917,16,50,Winter,3.0,Next Day Air,0,0
1918,1918,12,71,Winter,3.4,Free Shipping,0,0
1919,1919,12,33,Summer,4.6,Standard,0,0
1920,1920,22,56,Summer,3.1,Express,0,0
1921,1921,1,84,Spring,2.8,Standard,0,0
1922,1922,6,36,Fall,3.5,Store Pickup,0,0
1923,1923,25,63,Summer,4.6,Standard,0,0
1924,1924,4,36,Summer,4.3,Standard,0,0
1925,1925,15,63,Fall,4.8,Free Shipping,0,0
1926,1926,5,32,Winter,2.9,Express,0,0
1927,1927,22,93,Spring,3.0,Express,0,0
1928,1928,14,29,Summer,2.9,Standard,0,0
1929,1929,13,92,Summer,3.7,Standard,0,0
1930,1930,3,33,Fall,4.7,Standard,0,0
1931,1931,14,52,Spring,3.5,Store Pickup,0,0
1932,1932,17,42,Spring,2.7,Store Pickup,0,0
1933,1933,16,36,Spring,5.0,Free Shipping,0,0
1934,1934,4,67,Summer,4.1,Next Day Air,0,0
1935,1935,15,43,Winter,2.7,Free Shipping,0,0
1936,1936,1,68,Spring,4.8,Free Shipping,0,0
1937,1937,17,60,Summer,4.3,2-Day Shipping,0,0
1938,1938,21,53,Summer,4.5,2-Day Shipping,0,0
1939,1939,3,23,Spring,3.8,Standard,0,0
1940,1940,25,57,Winter,3.7,Store Pickup,0,0
1941,1941,20,89,Fall,3.9,2-Day Shipping,0,0
1942,1942,10,99,Winter,3.3,Standard,0,0
1943,1943,14,28,Fall,3.4,Express,0,0
1944,1944,21,53,Summer,3.8,Next Day Air,0,0
1945,1945,16,45,Winter,2.7,Free Shipping,0,0
1946,1946,16,38,Winter,2.9,2-Day Shipping,0,0
1947,1947,14,49,Summer,4.5,Standard,0,0
1948,1948,6,32,Summer,2.6,Store Pickup,0,0
1949,1949,18,37,Winter,3.1,Next Day Air,0,0
1950,1950,11,80,Winter,4.7,Store Pickup,0,0
1951,1951,22,78,Summer,4.6,Free Shipping,0,0
1952,1952,25,53,Summer,2.7,Next Day Air,0,0
1953,1953,10,82,Summer,4.6,2-Day Shipping,0,0
1954,1954,12,33,Spring,4.8,Standard,0,0
1955,1955,25,77,Winter,4.2,Free Shipping,0,0
1956,1956,16,56,Winter,4.9,Express,0,0
1957,1957,21,37,Winter,4.9,Express,0,0
1958,1958,25,54,Spring,4.5,Store Pickup,0,0
1959,1959,7,67,Winter,2.7,Store Pickup,0,0
1960,1960,10,90,Fall,3.1,Store Pickup,0,0
1961,1961,3,72,Summer,3.3,2-Day Shipping,0,0
1962,1962,24,59,Summer,2.6,Free Shipping,0,0
1963,1963,20,45,Fall,4.4,Standard,0,0
1964,1964,7,30,Spring,3.9,Standard,0,0
1965,1965,14,51,Summer,4.6,Express,0,0
1966,1966,2,90,Fall,4.9,Express,0,0
1967,1967,15,95,Winter,3.7,Express,0,0
1968,1968,11,81,Fall,3.7,Standard,0,0
1969,1969,6,70,Spring,4.2,Standard,0,0
1970,1970,11,32,Winter,3.5,Next Day Air,0,0
1971,1971,23,94,Spring,2.9,Next Day Air,0,0
1972,1972,20,29,Spring,3.4,Next Day Air,0,0
1973,1973,22,31,Summer,3.3,Express,0,0
1974,1974,12,20,Fall,4.5,Standard,0,0
1975,1975,25,44,Winter,4.6,2-Day Shipping,0,0
1976,1976,15,77,Fall,2.9,Express,0,0
1977,1977,9,51,Spring,3.2,Next Day Air,0,0
1978,1978,4,49,Summer,2.6,Free Shipping,0,0
1979,1979,13,78,Spring,3.8,Store Pickup,0,0
1980,1980,3,98,Spring,2.8,Store Pickup,0,0
1981,1981,4,94,Winter,4.4,Store Pickup,0,0
1982,1982,10,91,Summer,4.7,Express,0,0
1983,1983,13,77,Summer,2.7,2-Day Shipping,0,0
1984,1984,19,97,Summer,2.6,Next Day Air,0,0
1985,1985,12,58,Summer,3.4,2-Day Shipping,0,0
1986,1986,25,97,Spring,3.9,2-Day Shipping,0,0
1987,1987,8,48,Summer,3.4,2-Day Shipping,0,0
1988,1988,23,23,Summer,3.4,Express,0,0
1989,1989,14,79,Winter,3.9,Free Shipping,0,0
1990,1990,17,42,Spring,4.0,Express,0,0
1991,1991,22,95,Spring,3.4,2-Day Shipping,0,0
1992,1992,5,29,Summer,3.7,Next Day Air,0,0
1993,1993,16,98,Winter,4.9,2-Day Shipping,0,0
1994,1994,1,96,Spring,5.0,Express,0,0
1995,1995,13,66,Fall,2.9,Next Day Air,0,0
1996,1996,24,80,Spring,3.0,Standard,0,0
1997,1997,5,27,Summer,3.3,Next Day Air,0,0
1998,1998,22,25,Fall,4.7,Express,0,0
1999,1999,14,45,Fall,3.4,2-Day Shipping,0,0
2000,2000,21,89,Winter,4.6,2-Day Shipping,0,0
2001,2001,23,27,Winter,3.6,2-Day Shipping,0,0
2002,2002,13,90,Winter,2.6,Free Shipping,0,0
2003,2003,6,65,Summer,2.7,Express,0,0
2004,2004,5,72,Spring,3.1,Express,0,0
2005,2005,10,70,Fall,3.2,2-Day Shipping,0,0
2006,2006,4,82,Winter,3.4,Store Pickup,0,0
2007,2007,19,97,Fall,4.4,Express,0,0
2008,2008,6,25,Summer,3.2,2-Day Shipping,0,0
2009,2009,12,48,Spring,2.5,Free Shipping,0,0
2010,2010,24,99,Summer,3.8,Next Day Air,0,0
2011,2011,2,21,Summer,4.4,2-Day Shipping,0,0
2012,2012,4,94,Spring,3.7,Express,0,0
2013,2013,3,53,Fall,3.2,Store Pickup,0,0
2014,2014,22,70,Winter,4.9,Standard,0,0
2015,2015,12,26,Summer,3.9,Standard,0,0
2016,2016,23,82,Summer,4.5,Next Day Air,0,0
2017,2017,10,47,Winter,3.4,Standard,0,0
2018,2018,21,32,Winter,4.1,Next Day Air,0,0
2019,2019,22,97,Fall,4.5,Store Pickup,0,0
2020,2020,6,68,Winter,4.7,Store Pickup,0,0
2021,2021,2,23,Winter,4.8,Next Day Air,0,0
2022,2022,9,33,Winter,4.4,Standard,0,0
2023,2023,17,38,Winter,4.0,Store Pickup,0,0
2024,2024,21,68,Winter,4.1,Store Pickup,0,0
2025,2025,21,23,Fall,3.7,Express,0,0
2026,2026,6,29,Summer,3.0,Express,0,0
2027,2027,19,35,Winter,3.6,Express,0,0
2028,2028,10,73,Fall,4.8,Standard,0,0
2029,2029,10,84,Fall,3.7,2-Day Shipping,0,0
2030,2030,19,23,Spring,4.6,Next Day Air,0,0
2031,2031,13,67,Summer,2.8,Standard,0,0
2032,2032,21,51,Spring,4.0,Standard,0,0
2033,2033,1,36,Winter,4.2,Next Day Air,0,0
2034,2034,3,55,Summer,3.6,Express,0,0
2035,2035,7,30,Spring,2.9,Store Pickup,0,0
2036,2036,18,70,Summer,4.1,Express,0,0
2037,2037,1,63,Winter,3.1,Next Day Air,0,0
2038,2038,23,87,Summer,4.3,Express,0,0
2039,2039,1,70,Spring,4.4,Next Day Air,0,0
2040,2040,18,51,Spring,3.1,Next Day Air,0,0
2041,2041,17,25,Spring,2.9,Free Shipping,0,0
2042,2042,15,32,Winter,3.2,Next Day Air,0,0
2043,2043,10,52,Spring,4.0,2-Day Shipping,0,0
2044,2044,25,33,Summer,2.7,Standard,0,0
2045,2045,3,68,Spring,3.0,Free Shipping,0,0
2046,2046,17,20,Fall,4.4,Express,0,0
2047,2047,14,32,Winter,2.8,Free Shipping,0,0
2048,2048,17,82,Summer,3.1,Store Pickup,0,0
2049,2049,5,64,Winter,3.9,Express,0,0
2050,2050,24,24,Fall,2.7,Standard,0,0
2051,2051,20,96,Summer,3.4,Store Pickup,0,0
2052,2052,18,94,Spring,3.8,Free Shipping,0,0
2053,2053,22,48,Winter,3.7,2-Day Shipping,0,0
