,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Avg_no_of_yearly_purchases,Aggregate,Depandancy_Score,aggval,Value,Satisfaction_flag,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
2775,2776,37,Female,Socks,Clothing,25.0,Montana,L,Red,Fall,3.6,0,Free Shipping,0,0,16.0,Debit Card,Weekly,57.0,-1.4268916319457203,73.99647154158868,-1.4268916319457203,60.63739861539875,Average,4,2,1,421,Potential Loyalist
2776,2777,46,Female,Scarf,Accessories,62.0,Wyoming,L,Green,Fall,2.9,0,Free Shipping,0,0,6.0,Bank Transfer,Annually,1.0,-2.019249358318171,79.88122423881279,-2.019249358318171,65.8244690788954,Average,1,1,3,113,Lost
2777,2778,52,Female,Blouse,Clothing,24.0,Idaho,M,Magenta,Fall,4.8,0,Standard,0,0,28.0,Credit Card,Every 3 Months,4.0,-2.022485206829321,79.91337063854054,-2.022485206829321,65.85280427820027,Good,2,3,1,231,Need Attention
2778,2779,70,Female,Belt,Accessories,57.0,Pennsylvania,L,Yellow,Spring,3.2,0,Standard,0,0,24.0,Credit Card,Bi-Weekly,114.0,1.9666889324219523,40.28308942415273,1.9666889324219523,30.920994612828224,Average,5,3,3,533,Potential Loyalist
2779,2780,61,Female,Sunglasses,Accessories,66.0,Montana,L,Blue,Winter,4.3,0,Express,0,0,14.0,Credit Card,Fortnightly,28.0,-0.591430582672588,65.69661919857312,-0.591430582672588,53.32155695562136,Good,3,2,3,323,Promising
2780,2781,33,Female,Boots,Footwear,70.0,Ohio,M,Charcoal,Winter,4.1,0,Next Day Air,0,0,29.0,PayPal,Fortnightly,28.0,0.6158735198905042,53.702707821006726,0.6158735198905042,42.749615083243675,Good,3,3,4,334,Promising
2781,2782,65,Female,Sandals,Footwear,39.0,Mississippi,M,Blue,Spring,4.6,0,Standard,0,0,33.0,PayPal,Weekly,57.0,0.3411213637908942,56.43222145726292,0.3411213637908942,45.15552409774048,Good,4,4,2,442,Loyal Customer
2782,2783,41,Female,Gloves,Accessories,34.0,Idaho,S,Cyan,Spring,3.8,0,Free Shipping,0,0,30.0,PayPal,Annually,1.0,-1.540121009859454,75.12134399182813,-1.540121009859454,61.628908872846026,Average,1,3,1,131,Lost
2783,2784,19,Female,Skirt,Clothing,38.0,Virginia,M,Silver,Spring,4.5,0,Next Day Air,0,0,26.0,Credit Card,Quarterly,3.0,-1.5958962901497922,75.67544114716873,-1.5958962901497922,62.11731359199938,Good,1,3,2,132,Need Attention
2784,2785,33,Female,Skirt,Clothing,70.0,Idaho,M,Black,Winter,3.1,0,Express,0,0,12.0,PayPal,Every 3 Months,4.0,-1.1877396321325846,71.62062614734457,-1.1877396321325846,58.54322778029615,Average,2,2,4,224,About to Sleep
2785,2786,53,Female,Blouse,Clothing,80.0,Louisiana,S,Green,Summer,2.9,0,Next Day Air,0,0,13.0,Bank Transfer,Monthly,12.0,-0.48733834804699194,64.66251931061468,-0.48733834804699194,52.41005748213209,Average,3,2,4,324,Promising
2786,2787,54,Female,Handbag,Accessories,51.0,Colorado,M,Violet,Spring,3.8,0,Next Day Air,0,0,41.0,Debit Card,Every 3 Months,4.0,0.017552476868202826,59.6467028344483,0.017552476868202826,47.988904235349914,Average,2,5,2,252,Need Attention
2787,2788,36,Female,Boots,Footwear,79.0,West Virginia,XL,Pink,Spring,4.1,0,Next Day Air,0,0,4.0,Venmo,Fortnightly,28.0,-0.7347666884977422,67.12058565973449,-0.7347666884977422,54.576701351949886,Good,3,1,4,314,Need Attention
2788,2789,56,Female,Boots,Footwear,92.0,Rhode Island,M,Olive,Summer,3.1,0,Free Shipping,0,0,2.0,Credit Card,Annually,1.0,-1.0293906684410428,70.04751508674784,-1.0293906684410428,57.156621012254675,Average,1,1,5,115,Need Attention
2789,2790,28,Female,Sweater,Clothing,85.0,North Carolina,L,Orange,Fall,5.0,0,Express,0,0,28.0,Credit Card,Bi-Weekly,114.0,3.4259109549648645,25.786510160140626,3.4259109549648645,18.143095185114746,Good,5,3,5,535,Potential Loyalist
2790,2791,34,Female,Socks,Clothing,63.0,Maine,M,Black,Spring,4.5,0,Free Shipping,0,0,24.0,Debit Card,Annually,1.0,-0.7309414474354973,67.08258396471749,-0.7309414474354973,54.543205047189524,Good,1,3,3,133,At Risk
2791,2792,43,Female,Gloves,Accessories,60.0,Iowa,M,Yellow,Fall,2.8,0,Express,0,0,14.0,Venmo,Fortnightly,28.0,-0.8447837598194887,68.21354558644316,-0.8447837598194887,55.540082558485594,Average,3,2,3,323,Promising
2792,2793,54,Female,Shorts,Clothing,44.0,Kentucky,L,Violet,Winter,3.2,0,Express,0,0,11.0,Credit Card,Weekly,57.0,-0.9707405658022543,69.46485813077345,-0.9707405658022543,56.643042474262536,Average,4,2,2,422,Potential Loyalist
2793,2794,37,Female,Boots,Footwear,57.0,Massachusetts,M,Silver,Spring,3.1,0,Standard,0,0,27.0,Debit Card,Bi-Weekly,114.0,2.1743693293149837,38.2198973336888,2.1743693293149837,29.10240965206792,Average,5,3,3,533,Potential Loyalist
2794,2795,33,Female,Jacket,Outerwear,24.0,New York,M,Gold,Fall,3.3,0,Standard,0,0,7.0,Cash,Fortnightly,28.0,-2.8494904154513003,88.12921879141258,-2.8494904154513003,73.09460108411167,Average,3,1,1,311,Lost
2795,2796,33,Female,Scarf,Accessories,35.0,Nebraska,M,Magenta,Winter,3.4,0,Store Pickup,0,0,49.0,PayPal,Annually,1.0,-0.18258630001243648,61.63497302091151,-0.18258630001243648,49.74144985422004,Average,1,5,1,151,Need Attention
2796,2797,55,Female,Jacket,Outerwear,73.0,Oklahoma,M,Red,Winter,3.8,0,Store Pickup,0,0,21.0,Cash,Annually,1.0,-0.5163665490836944,64.95089874206468,-0.5163665490836944,52.66424733650946,Average,1,3,4,134,At Risk
2797,2798,63,Female,Jewelry,Accessories,42.0,Oklahoma,M,Green,Winter,3.5,0,Express,0,0,10.0,Venmo,Every 3 Months,4.0,-2.508508056746809,84.74174401771405,-2.508508056746809,70.10873723416941,Average,2,1,2,212,About to Sleep
2798,2799,52,Female,Hoodie,Clothing,20.0,Rhode Island,XL,Red,Winter,4.8,0,Store Pickup,0,0,37.0,PayPal,Weekly,57.0,-0.18425650131691562,61.65156556489947,-0.18425650131691562,49.75607522579679,Good,4,4,1,441,Loyal Customer
2799,2800,23,Female,T-shirt,Clothing,89.0,Maine,L,Pink,Spring,3.9,0,Free Shipping,0,0,9.0,Bank Transfer,Every 3 Months,4.0,-0.5931349680604308,65.71355134288672,-0.5931349680604308,53.33648166531974,Average,2,1,5,215,About to Sleep
2800,2801,70,Female,Shirt,Clothing,76.0,Arkansas,L,Violet,Fall,3.4,0,Free Shipping,0,0,14.0,Cash,Bi-Weekly,114.0,2.076706003743699,39.19012949744407,2.076706003743699,29.95761340629252,Average,5,2,4,524,Potential Loyalist
2801,2802,64,Female,Shirt,Clothing,56.0,New Mexico,M,Indigo,Winter,2.6,0,Express,0,0,30.0,PayPal,Annually,1.0,-0.6111593603208181,65.8926139029713,-0.6111593603208181,53.494314995677186,Average,1,3,3,133,At Risk
2802,2803,22,Female,Coat,Outerwear,100.0,Hawaii,L,Red,Fall,3.1,0,Store Pickup,0,0,42.0,Credit Card,Fortnightly,28.0,2.782587792161478,32.177576822979454,2.782587792161478,23.776452238961205,Average,3,5,5,355,Loyal Customer
2803,2804,46,Female,T-shirt,Clothing,44.0,Idaho,M,Violet,Winter,3.3,0,Free Shipping,0,0,31.0,Bank Transfer,Monthly,12.0,-0.7613750295702061,67.3849250950513,-0.7613750295702061,54.80970133475562,Average,3,4,2,342,Loyal Customer
2804,2805,65,Female,Hoodie,Clothing,76.0,South Carolina,M,Cyan,Spring,2.8,0,Standard,0,0,48.0,Bank Transfer,Every 3 Months,4.0,1.5577783077306964,44.34539467390727,1.5577783077306964,34.50168264830824,Average,2,5,4,254,At Risk
2805,2806,18,Female,Sunglasses,Accessories,97.0,Nevada,S,Black,Fall,4.3,0,Standard,0,0,48.0,Cash,Quarterly,3.0,2.418399529010297,35.795589669711106,2.418399529010297,26.96552211825889,Good,1,5,5,155,At Risk
2806,2807,45,Female,Blouse,Clothing,39.0,South Carolina,L,Purple,Spring,2.7,0,Standard,0,0,50.0,Credit Card,Annually,1.0,0.055542617049841314,59.26929139884349,0.055542617049841314,47.65623779872379,Average,1,5,2,152,Need Attention
2807,2808,56,Female,Hoodie,Clothing,100.0,Maryland,M,Charcoal,Spring,4.4,0,2-Day Shipping,0,0,10.0,Debit Card,Fortnightly,28.0,0.5673302253024736,54.184959121261464,0.5673302253024736,43.174691820404476,Good,3,1,5,315,Need Attention
2808,2809,49,Female,Skirt,Clothing,62.0,Tennessee,M,Beige,Spring,3.9,0,Free Shipping,0,0,45.0,PayPal,Every 3 Months,4.0,0.7589404974948963,52.28141500273463,0.7589404974948963,41.49682734908509,Average,2,5,3,253,At Risk
2809,2810,66,Female,Shorts,Clothing,98.0,Arkansas,XL,Teal,Summer,3.0,0,Standard,0,0,27.0,Debit Card,Quarterly,3.0,1.0068622802835585,49.818446571647,1.0068622802835585,39.325862576437,Average,1,3,5,135,At Risk
2810,2811,27,Female,Jeans,Clothing,31.000000000000004,Arizona,M,Purple,Summer,4.0,0,Standard,0,0,10.0,Debit Card,Fortnightly,28.0,-2.3462313118868847,83.12961258176695,-2.3462313118868847,68.68773625334312,Good,3,1,1,311,Lost
2811,2812,69,Female,Jacket,Outerwear,89.0,Ohio,M,Blue,Fall,3.7,0,Store Pickup,0,0,19.0,Credit Card,Quarterly,3.0,0.07301812284845643,59.095681728022576,0.07301812284845643,47.50321087609416,Average,1,2,5,125,Need Attention
2812,2813,66,Female,Hoodie,Clothing,91.0,North Dakota,XL,Magenta,Fall,3.8,0,Store Pickup,0,0,1.0,Credit Card,Every 3 Months,4.0,-1.0624983007262152,70.37642145483389,-1.0624983007262152,57.44653302639248,Average,2,1,5,215,About to Sleep
2813,2814,45,Female,Shirt,Clothing,50.0,Vermont,S,Maroon,Summer,3.3,0,2-Day Shipping,0,0,39.0,Debit Card,Quarterly,3.0,-0.1892415493195202,61.70108931275158,-0.1892415493195202,49.799727556309605,Average,1,4,2,142,Need Attention
2814,2815,31,Female,T-shirt,Clothing,32.0,Minnesota,L,Gold,Winter,3.6,0,Standard,0,0,14.0,Bank Transfer,Monthly,12.0,-2.4449369662578535,84.1101997167537,-2.4449369662578535,69.55206731812581,Average,3,2,1,321,Promising
2815,2816,33,Female,Blouse,Clothing,67.0,Idaho,L,Black,Fall,3.9,0,Free Shipping,0,0,40.0,Venmo,Every 3 Months,4.0,0.6239341502955942,53.62262983028283,0.6239341502955942,42.6790309479654,Average,2,4,3,243,At Risk
2816,2817,43,Female,Skirt,Clothing,28.0,Maryland,M,Black,Spring,3.5,0,Free Shipping,0,0,45.0,Venmo,Weekly,57.0,0.7073621265937031,52.793818139835565,0.7073621265937031,41.94848119328367,Average,4,5,1,451,Loyal Customer
2817,2818,25,Female,Backpack,Accessories,65.0,South Carolina,XL,Yellow,Winter,3.4,0,Standard,0,0,6.0,Venmo,Weekly,57.0,-0.4301384406098214,64.09426925733486,-0.4301384406098214,51.90917779883826,Average,4,1,3,413,Recent Customer
2818,2819,46,Female,Shorts,Clothing,73.0,California,M,Turquoise,Fall,4.7,0,Next Day Air,0,0,12.0,Debit Card,Annually,1.0,-1.1394077397627895,71.1404750134565,-1.1394077397627895,58.120002218790376,Good,1,2,4,124,Need Attention
2819,2820,67,Female,Shirt,Clothing,27.0,Georgia,L,Lavender,Spring,3.0,0,Free Shipping,0,0,19.0,Cash,Monthly,12.0,-2.3099306190585516,82.7689848892055,-2.3099306190585516,68.3698637192455,Average,3,2,1,321,Promising
2820,2821,26,Female,Backpack,Accessories,89.0,Vermont,L,Yellow,Summer,3.9,0,Free Shipping,0,0,5.0,Cash,Bi-Weekly,114.0,2.0025966968828888,39.92636526178413,2.0025966968828888,30.606562815700944,Average,5,1,5,515,Recent Customer
2821,2822,35,Female,Shoes,Footwear,72.0,Georgia,L,Olive,Summer,4.5,0,Standard,0,0,37.0,Venmo,Monthly,12.0,0.8363005909013939,51.51288443739656,0.8363005909013939,40.81941193320194,Good,3,4,4,344,Loyal Customer
2822,2823,61,Female,Skirt,Clothing,37.0,New Jersey,S,Brown,Fall,4.1,0,Standard,0,0,33.0,PayPal,Quarterly,3.0,-1.1535342269238684,71.28081400073121,-1.1535342269238684,58.24370295070271,Good,1,4,2,142,Need Attention
2823,2824,26,Female,Dress,Clothing,63.0,Utah,M,Olive,Summer,4.5,0,Standard,0,0,47.0,Debit Card,Bi-Weekly,114.0,3.812258485748763,21.948357009392492,3.812258485748763,14.759984310801642,Good,5,5,3,553,Loyal Customer
2824,2825,39,Female,Hat,Accessories,90.0,Utah,M,Purple,Fall,4.0,0,Free Shipping,0,0,49.0,Debit Card,Quarterly,3.0,2.1920476213032565,38.044273092071506,2.1920476213032565,28.947607001347052,Good,1,5,5,155,At Risk
2825,2826,69,Female,Handbag,Accessories,62.0,North Carolina,M,Yellow,Winter,4.3,0,2-Day Shipping,0,0,28.0,Bank Transfer,Annually,1.0,-0.49625978110260516,64.7511489087439,-0.49625978110260516,52.488179366653156,Good,1,3,3,133,At Risk
2826,2827,32,Female,Handbag,Accessories,43.0,Florida,L,Brown,Fall,3.6,0,Express,0,0,23.0,Venmo,Annually,1.0,-1.6446788368895102,76.16006928777226,-1.6446788368895102,62.5444853769904,Average,1,3,2,132,Need Attention
2827,2828,20,Female,Blouse,Clothing,96.0,Wisconsin,M,Magenta,Fall,3.1,0,Next Day Air,0,0,11.0,Bank Transfer,Bi-Weekly,114.0,2.713536197340336,32.863566961674536,2.713536197340336,24.381113024172066,Average,5,2,5,525,Potential Loyalist
2828,2829,25,Female,Scarf,Accessories,83.0,Tennessee,L,Lavender,Fall,2.6,0,Standard,0,0,33.0,PayPal,Quarterly,3.0,0.7888401312023704,51.984378360394224,0.7888401312023704,41.235006662076955,Average,1,4,4,144,At Risk
2829,2830,56,Female,Jewelry,Accessories,67.0,Arizona,XL,Teal,Fall,3.4,0,Next Day Air,0,0,47.0,Cash,Weekly,57.0,2.4926113759772455,35.05833522503768,2.4926113759772455,26.315674800825985,Average,4,5,3,453,Loyal Customer
2830,2831,63,Female,Skirt,Clothing,90.0,Oregon,L,Cyan,Spring,2.9,0,Store Pickup,0,0,13.0,Venmo,Every 3 Months,4.0,-0.27400224267857165,62.543140824289786,-0.27400224267857165,50.541947450495286,Average,2,2,5,225,About to Sleep
2831,2832,34,Female,Hoodie,Clothing,53.0,Virginia,L,Pink,Winter,5.0,0,Express,0,0,4.0,Credit Card,Weekly,57.0,-1.0752983928323105,70.50358342671757,-1.0752983928323105,57.55861897840692,Good,4,1,3,413,Recent Customer
2832,2833,29,Female,Scarf,Accessories,37.0,Maryland,M,Magenta,Summer,4.6,0,Standard,0,0,40.0,PayPal,Quarterly,3.0,-0.668946634173461,66.46669912298202,-0.668946634173461,54.000338042261994,Good,1,4,2,142,Need Attention
2833,2834,43,Female,Jeans,Clothing,56.0,Arkansas,M,Teal,Fall,3.3,0,Free Shipping,0,0,19.0,Cash,Monthly,12.0,-1.0853902628485315,70.60384068116697,-1.0853902628485315,57.6469899720684,Average,3,2,3,323,Promising
2834,2835,39,Female,Jacket,Outerwear,43.0,Texas,M,Indigo,Fall,2.9,0,2-Day Shipping,0,0,17.0,Credit Card,Weekly,57.0,-0.5976053015406744,65.75796168115723,-0.5976053015406744,53.375626819885966,Average,4,2,2,422,Potential Loyalist
2835,2836,33,Female,T-shirt,Clothing,84.0,Vermont,S,Pink,Winter,4.9,0,Free Shipping,0,0,7.0,Venmo,Annually,1.0,-1.021060909815191,69.96476345313467,-1.021060909815191,57.08368021480646,Good,1,1,4,114,Need Attention
2836,2837,51,Female,Pants,Clothing,50.0,Wyoming,M,Charcoal,Winter,5.0,0,2-Day Shipping,0,0,21.0,Cash,Bi-Weekly,114.0,1.4634298288575365,45.28269563379839,1.4634298288575365,35.32785944359679,Good,5,3,2,532,Potential Loyalist
2837,2838,65,Female,Shoes,Footwear,88.0,Alabama,M,Brown,Summer,4.5,0,Express,0,0,44.0,PayPal,Weekly,57.0,3.171667099098366,28.312284957956475,3.171667099098366,20.36942015156149,Good,4,5,5,455,Champion
2838,2839,51,Female,Jacket,Outerwear,50.0,Maine,M,Blue,Fall,3.7,0,Free Shipping,0,0,2.0,Bank Transfer,Weekly,57.0,-1.3404285793344484,73.13750801429522,-1.3404285793344484,59.880271753679224,Average,4,1,2,412,Recent Customer
2839,2840,70,Female,Scarf,Accessories,80.0,South Dakota,L,Teal,Summer,2.8,0,Store Pickup,0,0,30.0,Bank Transfer,Monthly,12.0,0.6895172343468543,52.97109746465236,0.6895172343468543,42.10474270449035,Average,3,3,4,334,Promising
2840,2841,40,Female,T-shirt,Clothing,47.0,West Virginia,L,Pink,Spring,3.5,0,Store Pickup,0,0,41.0,Cash,Annually,1.0,-0.2296943374333862,62.102965819741925,-0.2296943374333862,50.153958543852404,Average,1,5,2,152,Need Attention
2841,2842,19,Female,Dress,Clothing,33.0,Ohio,XL,Magenta,Winter,3.0,0,2-Day Shipping,0,0,31.0,Cash,Weekly,57.0,-0.05068541128469417,60.32460923877559,-0.05068541128469417,48.58643967444491,Average,4,4,1,441,Loyal Customer
2842,2843,28,Female,Coat,Outerwear,100.0,Arizona,L,Green,Fall,4.3,0,Standard,0,0,48.0,Debit Card,Quarterly,3.0,2.545076117583747,34.537126475776084,2.545076117583747,25.856259316826772,Good,1,5,5,155,At Risk
2843,2844,51,Female,Sweater,Clothing,26.0,Ohio,M,White,Summer,3.6,0,Store Pickup,0,0,41.0,Venmo,Weekly,57.0,0.3460038716873606,56.383716389744166,0.3460038716873606,45.11276967525216,Average,4,5,1,451,Loyal Customer
2844,2845,32,Female,Hat,Accessories,79.0,New Mexico,M,Indigo,Summer,4.4,0,Standard,0,0,42.0,Venmo,Annually,1.0,1.1907494063144282,47.99162772094706,1.1907494063144282,37.71562700832308,Good,1,5,4,154,At Risk
2845,2846,26,Female,Backpack,Accessories,77.0,South Dakota,L,Lavender,Summer,4.1,0,Express,0,0,39.0,Debit Card,Every 3 Months,4.0,0.9769626465760846,50.11548321398741,0.9769626465760846,39.58768326344512,Good,2,4,4,244,At Risk
2846,2847,50,Female,Socks,Clothing,36.0,Oklahoma,XL,Black,Fall,2.8,0,Next Day Air,0,0,15.0,PayPal,Bi-Weekly,114.0,0.4569116217287046,55.28190805308969,0.4569116217287046,44.141589105133946,Average,5,2,2,522,Potential Loyalist
2847,2848,68,Female,Jewelry,Accessories,21.0,Connecticut,L,Charcoal,Winter,2.8,0,Free Shipping,0,0,3.0,PayPal,Every 3 Months,4.0,-3.879831769511369,98.36510125300839,-3.879831769511369,82.11694175263494,Average,2,1,1,211,About to Sleep
2848,2849,33,Female,Boots,Footwear,72.0,Wisconsin,L,Gray,Fall,4.9,0,Store Pickup,0,0,28.0,Bank Transfer,Quarterly,3.0,-0.02177468838866714,60.037396888929194,-0.02177468838866714,48.33327853526189,Good,1,3,4,134,At Risk
2849,2850,56,Female,Coat,Outerwear,25.0,New Hampshire,M,Gold,Spring,4.1,0,Express,0,0,27.0,PayPal,Bi-Weekly,114.0,0.8231523845315134,51.64350473566235,0.8231523845315134,40.93454620067713,Good,5,3,1,531,Potential Loyalist
2850,2851,57,Female,Sweater,Clothing,79.0,Nebraska,M,Silver,Spring,3.0,0,Store Pickup,0,0,36.0,Debit Card,Annually,1.0,0.7753886125283648,52.11801190187495,0.7753886125283648,41.35279692984369,Average,1,4,4,144,At Risk
2851,2852,58,Female,Blouse,Clothing,73.0,Nevada,L,Teal,Summer,3.0,0,Store Pickup,0,0,42.0,Debit Card,Monthly,12.0,1.2246601152475967,47.65474322197832,1.2246601152475967,37.418682731457395,Average,3,5,4,354,Loyal Customer
2852,2853,40,Female,Belt,Accessories,71.0,New York,M,Magenta,Spring,3.0,0,Store Pickup,0,0,30.0,Venmo,Weekly,57.0,1.484657911681333,45.071806145753314,1.484657911681333,35.14197250989156,Average,4,3,4,434,Potential Loyalist
2853,2854,37,Female,Hat,Accessories,48.0,Pennsylvania,M,Magenta,Winter,3.2,0,Next Day Air,0,0,9.0,PayPal,Weekly,57.0,-0.9402920456330082,69.16236859916937,-0.9402920456330082,56.37641537952659,Average,4,1,2,412,Recent Customer
2854,2855,36,Female,Sandals,Footwear,28.0,Delaware,M,Beige,Fall,2.7,0,Store Pickup,0,0,25.0,Venmo,Monthly,12.0,-1.8523442957480047,78.22311297696596,-1.8523442957480047,64.36293953058085,Average,3,3,1,331,Promising
2855,2856,29,Female,Boots,Footwear,95.0,Mississippi,S,Maroon,Winter,3.8,0,2-Day Shipping,0,0,33.0,PayPal,Quarterly,3.0,1.2955464854961716,46.95052558465414,1.2955464854961716,36.797955456348504,Average,1,4,5,145,At Risk
2856,2857,65,Female,Jacket,Outerwear,48.0,Iowa,M,Indigo,Winter,3.5,0,2-Day Shipping,0,0,31.0,Credit Card,Monthly,12.0,-0.5924729114722722,65.7069741698046,-0.5924729114722722,53.330684266179475,Average,3,4,2,342,Loyal Customer
2857,2858,44,Female,Dress,Clothing,93.0,Utah,S,Maroon,Spring,3.8,0,Next Day Air,0,0,35.0,Debit Card,Monthly,12.0,1.5845831129868586,44.079103473494044,1.5845831129868586,34.26696229701734,Average,3,4,5,345,Loyal Customer
2858,2859,34,Female,Jeans,Clothing,87.0,Maryland,L,Teal,Summer,3.8,0,2-Day Shipping,0,0,46.0,Bank Transfer,Monthly,12.0,2.0927247244477405,39.03099219632964,2.0927247244477405,29.817343043760452,Average,3,5,5,355,Loyal Customer
2859,2860,31,Female,Shorts,Clothing,32.0,Utah,L,Yellow,Fall,3.4,0,Express,0,0,29.0,Bank Transfer,Annually,1.0,-1.693798867872765,76.6480501512728,-1.693798867872765,62.974612394054205,Average,1,3,1,131,Lost
2860,2861,28,Female,Shirt,Clothing,38.0,Rhode Island,M,Gold,Spring,2.9,0,Next Day Air,0,0,49.0,Bank Transfer,Weekly,57.0,1.4065246176959132,45.84801803943358,1.4065246176959132,35.82615857416288,Average,4,5,2,452,Loyal Customer
2861,2862,66,Female,Coat,Outerwear,54.0,Maryland,M,Teal,Fall,3.4,0,Free Shipping,0,0,27.0,Credit Card,Monthly,12.0,-0.6160269301827472,65.94097056921981,-0.6160269301827472,53.536938610995655,Average,3,3,3,333,Promising
2862,2863,68,Female,Coat,Outerwear,75.0,Hawaii,S,Violet,Summer,4.7,0,Store Pickup,0,0,5.0,Bank Transfer,Every 3 Months,4.0,-1.4611995772605746,74.3373023685354,-1.4611995772605746,60.93782135301667,Good,2,1,4,214,About to Sleep
2863,2864,37,Female,T-shirt,Clothing,56.0,Connecticut,M,Yellow,Fall,3.9,0,2-Day Shipping,0,0,18.0,Venmo,Monthly,12.0,-1.1546170618128753,71.29157137798828,-1.1546170618128753,58.25318495898849,Average,3,2,3,323,Promising
2864,2865,58,Female,Sweater,Clothing,43.0,Illinois,S,Maroon,Fall,3.6,0,Store Pickup,0,0,31.0,Venmo,Weekly,57.0,0.37156988396014023,56.129731925658845,0.37156988396014023,44.88889700300454,Average,4,4,2,442,Loyal Customer
2865,2866,28,Female,Skirt,Clothing,97.0,California,M,Silver,Fall,3.7,0,Free Shipping,0,0,27.0,Cash,Fortnightly,28.0,1.6175092191228697,43.75200046923416,1.6175092191228697,33.97863984419485,Average,3,3,5,335,Promising
2866,2867,54,Female,Blouse,Clothing,75.0,Connecticut,S,Violet,Summer,3.1,0,Free Shipping,0,0,19.0,Cash,Annually,1.0,-0.5703690879634153,65.48738467308397,-0.5703690879634153,53.13712877606158,Average,1,2,4,124,Need Attention
2867,2868,21,Female,Sneakers,Footwear,55.0,Colorado,L,White,Summer,4.9,0,Next Day Air,0,0,33.0,Cash,Fortnightly,28.0,0.25939777288062793,57.24410100339657,0.25939777288062793,45.871149142723844,Good,3,4,3,343,Loyal Customer
2868,2869,45,Female,Backpack,Accessories,49.0,Colorado,M,Black,Winter,2.6,0,Next Day Air,0,0,42.0,PayPal,Every 3 Months,4.0,0.0023282167835797507,59.79794760025033,0.0023282167835797507,48.12221778271788,Average,2,5,2,252,Need Attention
2869,2870,57,Female,Socks,Clothing,58.0,Georgia,M,White,Summer,4.2,0,Standard,0,0,16.0,Bank Transfer,Weekly,57.0,-0.03344915763776646,60.15337640830344,-0.03344915763776646,48.4355077996455,Good,4,2,3,423,Potential Loyalist
2870,2871,47,Female,Jewelry,Accessories,34.0,North Dakota,M,Blue,Winter,4.8,0,Free Shipping,0,0,49.0,Debit Card,Every 3 Months,4.0,-0.14646713333326478,61.27614869217625,-0.14646713333326478,49.42516688143775,Good,2,5,1,251,Need Attention
2871,2872,46,Female,Shorts,Clothing,43.0,Idaho,S,Black,Summer,2.7,0,2-Day Shipping,0,0,40.0,Venmo,Bi-Weekly,114.0,2.4831603025086864,35.152226513375155,2.4831603025086864,26.398434562123118,Average,5,4,2,542,Loyal Customer
2872,2873,63,Female,Jewelry,Accessories,48.0,Connecticut,L,Olive,Fall,2.6,0,Next Day Air,0,0,5.0,Cash,Annually,1.0,-2.679633570625283,86.44178317399754,-2.679633570625283,71.60722380583205,Average,1,1,2,112,Hibernating
2873,2874,44,Female,Sweater,Clothing,40.0,Montana,M,Teal,Spring,2.6,0,Free Shipping,0,0,8.0,Bank Transfer,Monthly,12.0,-2.5224935238480493,84.88068204718819,-2.5224935238480493,70.2312031024941,Average,3,1,2,312,Need Attention
2874,2875,36,Female,Shirt,Clothing,29.000000000000004,Colorado,L,Silver,Summer,3.1,0,Standard,0,0,2.0,Debit Card,Annually,1.0,-3.6895990284835,96.47524215938326,-3.6895990284835,80.45113984232907,Average,1,1,1,111,Hibernating
2875,2876,24,Female,Pants,Clothing,81.0,Kentucky,M,Pink,Fall,2.6,0,Free Shipping,0,0,14.0,Debit Card,Weekly,57.0,0.7992844234966652,51.88061998177758,0.7992844234966652,41.143549629172824,Average,4,2,4,424,Potential Loyalist
2876,2877,65,Female,Hoodie,Clothing,84.0,New Mexico,M,Charcoal,Spring,3.4,0,2-Day Shipping,0,0,5.0,Bank Transfer,Fortnightly,28.0,-0.4544122419109812,64.33541630635482,-0.4544122419109812,52.121735029309605,Average,3,1,4,314,Need Attention
2877,2878,32,Female,Socks,Clothing,46.0,New Jersey,M,Silver,Summer,3.6,0,Standard,0,0,34.0,Venmo,Monthly,12.0,-0.46924357362820746,64.482757541964,-0.46924357362820746,52.25160783970723,Average,3,4,2,342,Loyal Customer
2878,2879,63,Female,Dress,Clothing,86.0,California,L,Turquoise,Summer,4.3,0,Next Day Air,0,0,13.0,Bank Transfer,Annually,1.0,-0.5212490569801607,64.99940380958343,-0.5212490569801607,52.70700175899778,Good,1,2,5,125,Need Attention
2879,2880,62,Female,Blouse,Clothing,57.0,North Dakota,XL,Turquoise,Winter,4.9,0,Free Shipping,0,0,31.0,Venmo,Annually,1.0,-0.49970703183199067,64.78539547483832,-0.49970703183199067,52.51836574161304,Good,1,4,3,143,At Risk
2880,2881,19,Female,Skirt,Clothing,61.0,Florida,L,Beige,Winter,4.8,0,Store Pickup,0,0,43.0,PayPal,Quarterly,3.0,0.5521464713071734,54.33580148103792,0.5521464713071734,43.30765067004477,Good,1,5,3,153,At Risk
2881,2882,38,Female,Backpack,Accessories,90.0,Texas,M,Cyan,Winter,4.2,0,Free Shipping,0,0,6.0,Bank Transfer,Annually,1.0,-0.8369345316326343,68.13556776208593,-0.8369345316326343,55.47134959886234,Good,1,1,5,115,Need Attention
